Price,Close,High,Low,Open,Volume
2024-04-10,798.04248046875,801.9592533790261,793.1465143309049,798.04248046875,27480849
2024-04-11,802.9384765625,802.9384765625,794.1257371855945,794.1257371855945,25200651
2024-04-12,800.9801025390625,808.8136487741633,800.0009092596748,805.8760689360005,31508936
2024-04-15,789.2297973632812,795.1049571451418,786.2922174723509,787.2714107693276,38913470
2024-04-16,771.6043090820312,786.2922083665877,768.66672922512,785.3130150809505,49508969
2024-04-17,787.2713623046875,791.188135251477,776.5002367010163,781.3962028845032,34472074
2024-04-18,787.2713623046875,793.1465217248717,775.521043464319,779.4378164111084,43598591
2024-04-19,734.39501953125,753.97888671875,730.4782460937499,752.999693359375,130968654
2024-04-22,726.5614624023438,741.2493625856796,724.6030757112323,724.6030757112323,46540798
2024-04-23,738.311767578125,745.1661208580281,736.3533809267242,745.1661208580281,30423647
2024-04-24,766.7083740234375,768.6667606748384,752.9996674636315,753.9788607893319,39457128
2024-04-25,750.0620727539062,757.8956192056442,749.082879447439,753.9788459797752,28534926
2024-04-26,765.7291870117188,772.5835403481408,765.7291870117188,771.6043470143662,32571247
2024-04-29,778.4586791992188,778.4586791992188,770.6251327418681,773.5627126633746,26765837
2024-04-30,773.562744140625,785.3130643047864,773.562744140625,780.4170975697192,39051972
2024-05-02,755.9371948242188,772.5834802024723,755.9371948242188,772.5834802024723,40527228
2024-05-03,763.7708129882812,771.6043597881611,756.9164595383864,771.6043597881611,29901556
2024-05-06,769.6459350585938,776.5002881698026,769.6459350585938,774.5419015666,32599878
2024-05-07,783.3546142578125,783.3546142578125,775.5210681152345,780.4170344543458,33890214
2024-05-08,785.31298828125,785.31298828125,775.5210557590399,777.4794422634819,21757193
2024-05-09,779.4378662109375,785.3130260064974,779.4378662109375,781.3962528094575,21923999
2024-05-10,785.31298828125,790.2089545423551,781.3962152723659,786.292181533471,25101318
2024-05-13,801.9593505859375,807.8345106634902,800.9801572396788,805.8761239709726,34812619
2024-05-14,807.8345336914062,807.8345336914062,794.1258264530067,799.0217933238637,28691846
2024-05-15,821.5431518554688,826.4391181954894,819.5847653194605,820.5639585874646,39467772
2024-05-16,823.5015869140625,838.189486799569,819.5848136112608,834.2727134967672,43927195
2024-05-17,817.6264038085938,830.3559166822604,816.6472105106193,830.3559166822604,26207289
2024-05-20,817.6264038085938,820.5639837025168,804.896890934927,816.6472105106193,28808661
2024-05-21,823.5015869140625,823.5015869140625,812.7304603313578,812.7304603313578,19705349
2024-05-22,846.0230102539062,847.0022035528112,825.4599509769016,827.4183375747116,36628342
2024-05-23,856.794189453125,858.7525761718749,848.960642578125,856.794189453125,37266618
2024-05-24,848.9605712890625,853.8565376748126,840.1478317947124,840.1478317947124,34136382
2024-05-27,850.9190673828125,859.7318080116333,847.9814871732056,853.8566475924194,26726954
2024-05-28,847.002197265625,854.8357435987175,847.002197265625,848.9605838488981,25329216
2024-05-29,839.168701171875,849.9398280247228,838.1895078216161,843.0854745729106,33436835
2024-05-30,820.5640258789062,830.3559593619481,820.5640258789062,823.5016059238187,38065102
2024-05-31,803.917724609375,828.3975578800624,803.917724609375,820.5640112334424,77438401
2024-06-03,828.3975830078125,835.2519365315178,819.5848427630485,821.5432294841072,28345488
2024-06-04,821.5431518554688,833.2934710715184,819.5847653194605,826.4391181954894,28223635
2024-06-05,836.2310791015625,839.1686590047295,817.6264063815044,823.5015661878385,31975446
2024-06-06,875.3988037109375,880.2947701746452,866.5860640762637,874.419610418196,62925136
2024-06-07,860.7109375,869.5236774744027,860.7109375,866.5860974829351,41075399
2024-06-11,864.6277465820312,876.3780670338822,864.6277465820312,873.4404869209194,48228488
2024-06-12,890.086669921875,894.9826362030734,869.5236115408416,869.5236115408416,48106925
2024-06-13,903.356689453125,919.0843358418628,895.4928662587561,907.2886010503095,55857091
2024-06-14,906.3056640625,906.3056640625,889.5950390201328,900.4077964004881,38408123
2024-06-17,905.32275390625,909.2546659753325,897.4589297680849,897.4589297680849,26292426
2024-06-18,926.9481201171875,933.8289651233596,923.9991865431136,927.9310979752121,37876013
2024-06-19,964.3013305664062,967.2502642990253,936.7779490619624,936.7779490619624,72228052
2024-06-20,964.3013305664062,964.3013305664062,954.4715514576764,954.4715514576764,48225374
2024-06-21,953.4885864257812,961.3524098189836,943.6588071842783,944.6417851084286,88376132
2024-06-24,923.999267578125,943.658826462766,923.999267578125,941.6928705743019,66391994
2024-06-25,928.9141235351562,928.9141235351562,907.2886095480944,909.2545653651,57368432
2024-06-26,943.6588134765625,943.6588134765625,934.8120121002197,934.8120121002197,44967166
2024-06-27,943.6588134765625,944.6417914072672,932.8460562388102,934.8120121002197,39729446
2024-06-28,949.5567016601562,954.471591420302,938.7439441878356,939.7269221398648,39138210
2024-07-01,951.522705078125,960.3695070881489,948.5737710747837,951.522705078125,19935737
2024-07-02,943.6588134765625,954.4715707143148,942.6758355458577,950.5396589914958,25427569
2024-07-03,962.3353881835938,962.3353881835938,950.5396530883914,959.3864544097931,24070411
2024-07-04,987.8927612304688,992.8076505898243,980.0289382554998,982.9778718711132,41893299
2024-07-05,987.8927612304688,992.8076505898243,982.9778718711132,987.8927612304688,19998094
2024-07-08,1017.38232421875,1032.1269955842392,982.9780910326087,987.8929814877717,40146763
2024-07-09,1022.2969970703125,1037.041665297288,1007.5523288433369,1012.4672182523287,46373121
2024-07-10,1027.2119140625,1032.126803603469,997.7225768166867,1002.6374663576555,46206302
2024-07-11,1061.6162109375,1061.6162109375,1037.0417616102432,1046.8715413411458,41724336
2024-07-12,1022.2969970703125,1027.2118864793044,1007.5523288433369,1012.4672182523287,68983062
2024-07-15,1022.2969970703125,1027.2118864793044,1007.5523288433369,1022.2969970703125,38393309
2024-07-16,1037.041748046875,1051.786417450385,1017.3821888421949,1022.2970786433649,32125609
2024-07-17,1012.4672241210938,1027.2118924335368,1002.6374452461316,1017.3821135585748,54022399
2024-07-18,987.8927612304688,987.8927612304688,969.2161816649176,971.1821374086599,81990095
2024-07-19,953.4885864257812,978.0630345295385,953.4885864257812,971.1821890604865,92507621
2024-07-22,923.0162963867188,948.5737231237312,922.0333184352952,947.5907451723076,83062356
2024-07-23,962.3353881835938,962.3353881835938,939.7268959177892,946.6077413899907,47213266
2024-07-26,908.2716674804688,914.1695354511212,899.4248655244902,899.4248655244902,82081735
2024-07-29,927.93115234375,931.8630640062235,920.067329018803,925.9651965125132,40809258
2024-07-30,923.999267578125,932.8460690762134,910.2375763588764,914.1694881358045,41761392
2024-07-31,918.1014404296875,923.99930835536,912.203572504015,913.186550491627,39894991
2024-08-01,943.6588134765625,952.5056148529053,931.8630783081054,952.5056148529053,47382270
2024-08-02,887.6290893554688,912.2035381194629,887.6290893554688,902.3737586138653,76144485
2024-08-05,801.126953125,842.4120231019939,799.1609974118098,837.4971338190185,144057989
2024-08-06,865.0205688476562,879.7652376348323,825.7014520818537,853.2248338179155,102930842
2024-08-07,904.3397216796875,904.3397216796875,877.7993168043054,885.6631404710852,59158704
2024-08-08,880.7482299804688,889.5950313976833,871.9014285632543,885.6631196566991,38236391
2024-08-09,918.1014404296875,918.1014404296875,906.3057045783424,911.2205945164029,49494621
2024-08-12,923.999267578125,931.8630911319814,915.1524660800366,925.9652234665891,38331663
2024-08-13,924.9822387695312,928.9141505177546,921.0503270213079,928.9141505177546,25764381
2024-08-14,931.8630981445312,938.743943805936,928.9141642896435,934.812031999419,36780856
2024-08-15,926.9481201171875,933.8289651233596,924.9821644011383,928.9140758332367,19476402
2024-08-16,952.505615234375,952.505615234375,941.6928579922924,946.6077476477844,44062316
2024-08-19,956.4375610351562,958.4035169673971,947.5907593400725,952.5056491706746,21348863
2024-08-20,956.4375610351562,960.3694728996378,951.5226712045542,960.3694728996378,24039959
2024-08-21,941.6928100585938,947.5906773449732,939.7268542964672,944.6417437017835,29758188
2024-08-22,934.8120727539062,947.5907866821931,931.8631387704554,941.6929187152915,24349754
2024-08-23,932.8460693359375,935.7950031694547,923.0162898908802,927.9311796134089,27592153
2024-08-26,933.8289794921875,944.6417360968338,928.9140901264391,940.7098246042351,25057581
2024-08-27,925.9652099609375,929.8971216805169,923.9992541011478,928.914143750622,18693037
2024-08-28,947.5906982421875,947.5906982421875,926.9481622846295,928.9141180901112,31059233
2024-08-29,926.9481201171875,930.8800315492858,921.0502529690399,925.9651422591629,43530708
2024-08-30,927.93115234375,935.794975668697,924.9822185968949,927.93115234375,63834981
2024-09-02,931.8630981445312,938.743943805936,926.948208386385,933.8290540477898,18646835
2024-09-03,923.999267578125,935.7950029089096,923.0162896338929,931.8630911319814,19547575
2024-09-04,873.867431640625,889.5950794541795,872.8844536522779,878.7823215823609,79709021
2024-09-05,886.6460571289062,899.4247697039349,884.6801013481327,891.5609465808403,30512026
2024-09-06,902.373779296875,902.373779296875,887.6291097005209,893.5269775390625,24458336
2024-09-09,883.6972045898438,884.6801825704775,875.8333807447729,876.8163587254066,35885268
2024-09-10,888.612060546875,895.4929061484548,885.6631267176266,891.5609943761235,33498628
2024-09-11,885.6631469726562,890.5780368004733,884.6801690070928,890.5780368004733,18029342
2024-09-12,928.1197509765625,932.0691967253989,916.2714137300533,924.1703052277261,39454846
2024-09-13,935.0313720703125,942.93026433701,927.1324798036151,942.93026433701,25347586
2024-09-16,935.0313720703125,939.9681797369984,931.0819259369638,939.9681797369984,13626239
2024-09-18,929.107177734375,936.0187082807519,921.2082856813729,933.056623760876,28424324
2024-09-19,947.8670043945312,947.8670043945312,924.170329284668,928.1197751363119,32739630
2024-09-20,960.7026977539062,969.5889508677656,958.7279748397152,968.60158941067,60133709
2024-09-23,964.6521606445312,964.6521606445312,958.7279917971748,958.7279917971748,14497067
2024-09-24,974.5257568359375,974.5257568359375,958.7279735437642,963.6647808225683,26785975
2024-09-25,992.2982788085938,992.2982788085938,985.3867485084344,987.361471451337,39405222
2024-09-26,1002.171875,1002.171875,992.2982604679803,997.2350677339901,38321585
2024-09-27,987.3614501953125,1012.0454864501953,987.3614501953125,1007.1086791992187,35783779
2024-09-30,944.9049072265625,977.4878350619612,944.9049072265625,965.6394976672708,61603217
2024-10-01,959.71533203125,964.6521392947852,954.7785247677148,954.7785247677148,26760355
2024-10-04,964.6521606445312,973.5384139155658,954.7785458989373,973.5384139155658,40934818
2024-10-07,992.2982788085938,997.2350861658504,976.5004952653723,980.4499411511777,39667071
2024-10-08,997.235107421875,997.235107421875,984.3994080194152,987.361492496906,30845902
2024-10-09,1007.1087036132812,1021.9191257252412,1007.1087036132812,1016.982318354588,46975717
2024-10-11,1031.7928466796875,1036.7296545585377,1007.1088072854367,1012.0456151642868,43058754
2024-10-14,1031.7928466796875,1041.666462437388,1021.9192309219872,1031.7928466796875,36858874
2024-10-15,1056.476806640625,1061.4136141482916,1036.7295766099592,1036.7295766099592,42850176
2024-10-16,1031.7928466796875,1056.4768860739384,1021.9192309219872,1026.8560388008373,52652149
2024-10-17,1021.9191284179688,1041.6663579526155,1016.9823210343071,1036.7295505689538,54173771
2024-10-18,1071.2872314453125,1086.097653999856,1061.4136164089502,1081.160846481675,85011961
2024-10-21,1071.2872314453125,1081.160846481675,1066.3504239271315,1076.2240389634937,36491060
2024-10-22,1061.41357421875,1061.41357421875,1046.603152252907,1051.5399595748547,41197877
2024-10-23,1046.6031494140625,1056.4767640311763,1041.6663421055057,1046.6031494140625,31423466
2024-10-24,1046.6031494140625,1061.4135713397332,1041.6663421055057,1056.4767640311763,38236996
2024-10-25,1051.5400390625,1056.4768467576291,1046.6032313673709,1051.5400390625,22009575
2024-10-28,1036.7294921875,1066.3503348214285,1036.7294921875,1061.4135277157739,40142324
2024-10-29,1026.85595703125,1026.85595703125,1007.1087270883413,1021.9191495455228,45415773
2024-10-30,1016.9822998046875,1041.666336207714,1016.9822998046875,1026.8559143658981,38201984
2024-11-01,1012.0454711914062,1016.9822783679497,983.4119895674543,983.4119895674543,54480255
2024-11-04,1026.85595703125,1031.792764516977,1012.0455345740685,1016.9823420597957,26747978
2024-11-05,1036.7294921875,1041.6662992931547,1016.9822637648809,1016.9822637648809,32385622
2024-11-06,1046.6031494140625,1066.3503786482902,1026.8559201798348,1036.7295347969487,55349259
2024-11-07,1051.5400390625,1061.4136544527582,1036.7296159771126,1036.7296159771126,43975446
2024-11-08,1076.2239990234375,1076.2239990234375,1066.3503843534977,1071.2871916884676,37099479
2024-11-11,1071.2872314453125,1076.2240389634937,1056.476808890769,1066.3504239271315,34690205
2024-11-12,1036.7294921875,1051.5399135044643,1036.7294921875,1046.6031063988096,51099848
2024-11-13,1021.9191284179688,1036.7295505689538,1021.9191284179688,1031.7927431852922,42331232
2024-11-14,1021.9191284179688,1026.8559358016305,1012.0455136506454,1016.9823210343071,44627940
2024-11-15,1021.9191284179688,1031.7927431852922,1016.9823210343071,1026.8559358016305,34791611
2024-11-18,1012.0454711914062,1021.9190855444931,1007.1086640148628,1016.9822783679497,31815076
2024-11-19,1026.85595703125,1031.792764516977,1012.0455345740685,1016.9823420597957,24349599
2024-11-20,1012.0454711914062,1012.0454711914062,1012.0454711914062,1012.0454711914062,40203197
2024-11-21,997.235107421875,1012.0455298093286,997.235107421875,1007.108722346844,41429227
2024-11-22,1026.85595703125,1036.7295720027043,1021.9191495455228,1021.9191495455228,25187973
2024-11-25,1016.9822998046875,1036.7295289271087,1016.9822998046875,1031.7927216465034,49566674
2024-11-26,997.235107421875,1007.108722346844,997.235107421875,1002.1719148843596,27312402
2024-11-27,987.3614501953125,1007.1086791992187,987.3614501953125,997.2350646972657,31276090
2024-11-28,992.2982788085938,992.2982788085938,979.4625796797263,992.2982788085938,33689956
2024-11-29,983.4120483398438,997.2351092602833,981.4373253512096,982.4246868455266,40094983
2024-12-02,1021.9191284179688,1026.8559358016305,1002.171898883322,1007.1087062669837,31168404
2024-12-03,1041.66650390625,1051.5401200570202,1041.66650390625,1046.6033119816352,43414538
2024-12-04,1056.476806640625,1056.476806640625,1041.6663841176255,1051.5399991329584,33466290
2024-12-05,1061.41357421875,1066.3503815406978,1056.4767668968022,1056.4767668968022,31425359
2024-12-06,1051.5400390625,1066.3504621478874,1046.6032313673709,1061.4136544527582,30765288
2024-12-09,1061.41357421875,1061.41357421875,1051.5399595748547,1056.4767668968022,22247131
2024-12-10,1051.5400390625,1061.4136544527582,1046.6032313673709,1056.4768467576291,28506584
2024-12-11,1031.7928466796875,1046.603270316238,1031.7928466796875,1031.7928466796875,25264194
2024-12-12,1050.6243896484375,1055.5801650713074,1045.6686142255674,1050.6243896484375,22791260
2024-12-13,1055.580078125,1060.5358531396714,1045.6685280956572,1050.6243031103286,20423659
2024-12-16,1075.4031982421875,1075.4031982421875,1065.491648027974,1075.4031982421875,39722392
2024-12-17,1065.49169921875,1085.314800599564,1065.49169921875,1080.3590252543606,37880707
2024-12-18,1075.4031982421875,1080.3589733492945,1060.535872920867,1065.491648027974,41863190
2024-12-19,1060.535888671875,1060.535888671875,1045.668563129746,1055.5801134911653,42702851
2024-12-20,1025.845458984375,1050.6243348052537,1025.845458984375,1050.6243348052537,52030520
2024-12-23,1070.447509765625,1070.447509765625,1050.6244077329284,1055.5801832411025,30728473
2024-12-24,1070.447509765625,1085.3148362901477,1070.447509765625,1085.3148362901477,26461906
2024-12-25,1075.4031982421875,1080.3589733492945,1070.4474231350807,1080.3589733492945,15481622
2024-12-26,1075.4031982421875,1080.3589733492945,1075.4031982421875,1075.4031982421875,14374900
2024-12-27,1080.35888671875,1085.314661428469,1070.447337299312,1070.447337299312,24948385
2024-12-30,1080.35888671875,1085.314661428469,1075.403112009031,1080.35888671875,23954634
